ccn,provider_name,state,county_raw,city,zip,latitude,longitude,county_name,geoid,county_name_official
676187,HERITAGE HOUSE OF MARSHALL HEALTH & REHABILITATION,TX,Harrison,MARSHALL,75672,32.5034,-94.309,Harrison,48203,Harrison
676188,Millbrook Healthcare and Rehabilitation Center,TX,Dallas,Lancaster,75146,32.6041,-96.798,Dallas,48113,Dallas
676189,THE LEGACY AT WILLOW BEND,TX,Collin,PLANO,75024,33.0766,-96.804,Collin,48085,Collin
676190,STILLHOUSE REHABILITATION AND HEALTHCARE CENTER,TX,Lamar,PARIS,75462,33.6898,-95.542,Lamar,48277,Lamar
676192,GARNET HILL REHABILITATION AND SKILLED CARE,TX,Dallas,WYLIE,75098,33.0339,-96.595,Dallas,48113,Dallas
676193,THE WATERTON HEALTHCARE & REHABILITATION,TX,Smith,TYLER,75703,32.2953,-95.264,Smith,48423,Smith
676194,MASON CREEK TRANSITIONAL CARE OF KATY,TX,Harris,KATY,77450,29.7784,-95.745,Harris,48201,Harris
676195,FALCON POINT POST ACUTE,TX,Harris,KATY,77494,29.7776,-95.783,Harris,48201,Harris
676196,CORNERSTONE GARDENS LLP,TX,Bell,TEMPLE,76505,31.0616,-97.362,Bell,48027,Bell
676197,RIDGEVIEW REHABILITATION AND SKILLED NURSING,TX,Johnson,CLEBURNE,76033,32.3308,-97.439,Johnson,48251,Johnson
676198,Querencia at Barton Creek,TX,Travis,Austin,78735,30.2894,-97.867,Travis,48453,Travis
676201,TUSCANY VILLAGE,TX,Brazoria,PEARLAND,77584,29.5585,-95.373,Brazoria,48039,Brazoria
676204,Focused Care at Cedar Bayou,TX,Harris,Baytown,77521,29.7698,-94.984,Harris,48201,Harris
676206,Windsor Arbor View,TX,Hidalgo,Edinburg,78539,26.304,-98.19,Hidalgo,48215,Hidalgo
676207,The Colonnades at Reflection Bay,TX,Brazoria,Pearland,77584,29.5784,-95.401,Brazoria,48039,Brazoria
676208,Eagle Crest Rapid Recovery,TX,Harris,Houston,77095,29.9154,-95.631,Harris,48201,Harris
676209,DECATUR MEDICAL LODGE,TX,Wise,DECATUR,76234,33.2149,-97.596,Wise,48497,Wise
676210,Focused Care at Summer Place,TX,Jefferson,Beaumont,77707,30.0508,-94.189,Jefferson,48245,Jefferson
676211,WESLEY WOODS HEALTH & REHABILITATION,TX,Mc Lennan,WACO,76712,31.4821,-97.217,Mclennan,48309,McLennan
676212,COLLEGE PARK REHABILITATION AND CARE CENTER,TX,Parker,WEATHERFORD,76086,32.7383,-97.788,Parker,48367,Parker
676213,HEWITT NURSING AND REHABILITATION,TX,Mc Lennan,HEWITT,76643,31.4603,-97.196,Mclennan,48309,McLennan
676214,"FALCON LAKE NURSING HOME, LLC",TX,Zapata,ZAPATA,78076,26.9005,-99.258,Zapata,48505,Zapata
676215,The Rehabilitation & Wellness Centre of Dallas LLC,TX,Dallas,Dallas,75204,32.7972,-96.779,Dallas,48113,Dallas
676216,REMINGTON TRANSITIONAL CARE OF SAN ANTONIO,TX,Bexar,SAN ANTONIO,78229,29.5166,-98.592,Bexar,48029,Bexar
676217,ROYSE CITY MEDICAL LODGE,TX,Rockwall,ROYSE CITY,75189,32.9987,-96.241,Rockwall,48397,Rockwall
676218,JEFFERSON NURSING AND REHABILITATION CENTER,TX,Jefferson,BEAUMONT,77706,30.1177,-94.182,Jefferson,48245,Jefferson
676219,WINDCREST HEALTH & REHABILITATION,TX,Taylor,ABILENE,79606,32.3759,-99.745,Taylor,48441,Taylor
676220,GRANITE MESA HEALTH CENTER,TX,Burnet,MARBLE FALLS,78654,30.5821,-98.27,Burnet,48053,Burnet
676221,HERITAGE PARK OF KATY NURSING AND REHABILITATION,TX,Harris,KATY,77493,29.7909,-95.827,Harris,48201,Harris
676222,BASTROP LOST PINES NURSING AND REHABILITATION CENT,TX,Bastrop,BASTROP,78602,30.1097,-97.331,Bastrop,48021,Bastrop
676223,Bayou Pines Care Center,TX,Galveston,La Marque,77568,29.3775,-95.012,Galveston,48167,Galveston
676224,THE HEIGHTS ON HUEBNER,TX,Bexar,SAN ANTONIO,78240,29.5371,-98.586,Bexar,48029,Bexar
676225,MITCHELL COUNTY NURSING AND REHABILITATION CENTER,TX,Mitchell,COLORADO CITY,79512,32.3993,-100.89,Mitchell,48335,Mitchell
676226,CYPRESS HEALTHCARE AND REHABILITATION CENTER,TX,Hays,SAN MARCOS,78666,29.8479,-97.951,Hays,48209,Hays
676227,COPPERAS HOLLOW NURSING & REHABILITATION CENTER,TX,Burleson,CALDWELL,77836,30.5431,-96.713,Burleson,48051,Burleson
676228,KENDALL HOUSE WELLNESS & REHABILITATION,TX,Kendall,BOERNE,78006,29.7743,-98.733,Kendall,48259,Kendall
676229,TRUCARE LIVING CENTERS-COLUMBUS,TX,Colorado,COLUMBUS,78934,29.6994,-96.559,Colorado,48089,Colorado
676230,Copperfield Healthcare and Rehabilitation,TX,Harris,Houston,77095,29.8899,-95.668,Harris,48201,Harris
676233,BANDERA NURSING & REHABILITATION,TX,Bandera,BANDERA,78003,29.7193,-99.066,Bandera,48019,Bandera
676234,THE VILLAGE AT GLEANNLOCH FARMS,TX,Harris,SPRING,77379,30.1039,-95.436,Harris,48201,Harris
676235,ROCK CREEK HEALTH AND REHABILITATION,TX,Hopkins,SULPHUR SPRINGS,75482,33.1364,-95.57,Hopkins,48223,Hopkins
676236,CHAMPIONS HEALTHCARE AT WILLOWBROOK,TX,Harris,HOUSTON,77070,29.9694,-95.543,Harris,48201,Harris
676237,THE BELMONT AT TWIN CREEKS,TX,Collin,ALLEN,75013,33.1111,-96.679,Collin,48085,Collin
676238,LEGEND OAKS HEALTHCARE AND REHABILITATION - NORTH,TX,Travis,AUSTIN,78754,30.3697,-97.668,Travis,48453,Travis
676239,VILLA TOSCANA AT CYPRESS WOODS,TX,Harris,HOUSTON,77014,29.9982,-95.467,Harris,48201,Harris
676240,CIBOLO CREEK,TX,Kendall,BOERNE,78006,29.788,-98.716,Kendall,48259,Kendall
676241,GREENHILL VILLAS,TX,Titus,MOUNT PLEASANT,75455,33.1918,-94.974,Titus,48449,Titus
676242,GANADO NURSING AND REHABILITATION CENTER,TX,Jackson,GANADO,77962,29.039,-96.512,Jackson,48239,Jackson
676243,REMINGTON TRANSITIONAL CARE OF RICHARDSON,TX,Dallas,RICHARDSON,75082,32.9854,-96.701,Dallas,48113,Dallas
676244,Willow Creek Lodge,TX,Harris,Tomball,77377,30.0284,-95.639,Harris,48201,Harris
676245,PFLUGERVILLE NURSING AND REHABILITATION CENTER,TX,Travis,PFLUGERVILLE,78660,30.4436,-97.629,Travis,48453,Travis
676246,RIVERSIDE NURSING AND REHABILITATION CENTER,TX,Travis,AUSTIN,78741,30.2229,-97.699,Travis,48453,Travis
676247,SANDY LAKE REHABILITATION AND CARE CENTER,TX,Dallas,COPPELL,75019,32.9663,-96.951,Dallas,48113,Dallas
676248,FOUNDERS PLAZA NURSING & REHAB,TX,Dallas,WYLIE,75098,33.0206,-96.526,Dallas,48113,Dallas
676249,The Carlyle at Stonebridge Park,TX,Tarrant,Southlake,76092,32.9374,-97.188,Tarrant,48439,Tarrant
676250,PECAN VALLEY REHABILITATION AND HEALTHCARE,TX,Bexar,SAN ANTONIO,78222,29.3747,-98.421,Bexar,48029,Bexar
676251,MISTY WILLOW HEALTHCARE AND REHABILITATION CENTER,TX,Harris,HOUSTON,77070,29.9642,-95.558,Harris,48201,Harris
676252,CAPSTONE HEALTHCARE ESTATES AT VETERANS MEMORIAL,TX,Harris,HOUSTON,77038,29.9209,-95.445,Harris,48201,Harris
676253,LEGEND OAKS HEALTHCARE AND REHABILITATION - ENNIS,TX,Ellis,ENNIS,75119,32.3085,-96.642,Ellis,48139,Ellis
676255,Fort Worth Transitional Care Center,TX,Tarrant,Fort Worth,76104,32.7357,-97.348,Tarrant,48439,Tarrant
676256,SAN REMO,TX,Dallas,RICHARDSON,75082,32.9972,-96.665,Dallas,48113,Dallas
676257,TRUCARE LIVING CENTERS,TX,Anderson,PALESTINE,75801,31.7296,-95.626,Anderson,48001,Anderson
676258,MEMORIAL CITY NURSING AND REHABILITATION CENTER,TX,Harris,HOUSTON,77055,29.7938,-95.523,Harris,48201,Harris
676259,SHINNERY OAKS COMMUNITY,TX,Yoakum,DENVER CITY,79323,32.9644,-102.82,Yoakum,48501,Yoakum
676260,THE MERIDIAN,TX,Galveston,GALVESTON,77550,29.2904,-94.788,Galveston,48167,Galveston
676262,THE HEIGHTS OF TYLER,TX,Smith,TYLER,75703,32.2773,-95.339,Smith,48423,Smith
676263,Deerbrook Skilled Nursing and Rehab Center,TX,Harris,Humble,77338,30.0015,-95.284,Harris,48201,Harris
676264,The Lev at Winchester,TX,Brazoria,ALVIN,77511,29.4341,-95.242,Brazoria,48039,Brazoria
676266,LONGHORN VILLAGE,TX,Travis,AUSTIN,78732,30.35,-97.911,Travis,48453,Travis
676267,BRODIE RANCH NURSING AND REHABILITATION CENTER,TX,Travis,AUSTIN,78748,30.1495,-97.842,Travis,48453,Travis
676268,Villages of Lake Highlands,TX,Dallas,Dallas,75238,32.8667,-96.704,Dallas,48113,Dallas
676269,RAYBURN HEALTH CARE & REHABILITATION,TX,Jasper,JASPER,75951,30.9005,-93.999,Jasper,48241,Jasper
676270,BRENTWOOD PLACE FOUR,TX,Dallas,DALLAS,75227,32.912,-96.875,Dallas,48113,Dallas
676271,ONION CREEK NURSING AND REHABILITATION CENTER,TX,Travis,AUSTIN,78748,30.1371,-97.798,Travis,48453,Travis
676272,LEGEND OAKS HEALTHCARE AND REHABILITATION-KYLE,TX,Hays,KYLE,78640,30.0205,-97.889,Hays,48209,Hays
676273,PARK MANOR OF THE WOODLANDS,TX,Montgomery,THE WOODLANDS,77384,30.2098,-95.461,Montgomery,48339,Montgomery
676274,REMARKABLE HEALTHCARE OF SEGUIN,TX,Guadalupe,SEGUIN,78155,29.5638,-97.944,Guadalupe,48187,Guadalupe
676275,RIDGECREST HEALTHCARE AND REHABILITATION CENTER,TX,Kaufman,FORNEY,75126,32.7522,-96.444,Kaufman,48257,Kaufman
676276,Lakewest Rehabilitation and Skilled Care,TX,Dallas,Dallas,75212,32.7871,-96.861,Dallas,48113,Dallas
676278,PECAN BAYOU NURSING AND REHABILITATION,TX,Brown,BROWNWOOD,76801,31.678,-98.99,Brown,48049,Brown
676279,CROWN POINT HEALTH SUITES,TX,Lubbock,LUBBOCK,79424,33.5319,-101.95,Lubbock,48303,Lubbock
676280,THE WESLEYAN SKILLED NURSING AND REHABILITATION,TX,Williamson,GEORGETOWN,78628,30.6738,-97.702,Williamson,48491,Williamson
676281,WESTOVER HILLS REHABILITATION AND HEALTHCARE,TX,Bexar,SAN ANTONIO,78251,29.4475,-98.68,Bexar,48029,Bexar
676282,BAYOU MANOR,TX,Harris,HOUSTON,77025,29.6874,-95.445,Harris,48201,Harris
676283,LOS ARCOS DEL NORTE CARE CENTER,TX,El Paso,EL PASO,79934,31.933,-106.42,El Paso,48141,El Paso
676286,MEADOW LAKE HEALTH CENTER,TX,Smith,TYLER,75703,32.2788,-95.304,Smith,48423,Smith
676288,AVIR AT COTULLA,TX,La Salle,COTULLA,78014,28.4453,-99.238,La Salle,48283,La Salle
676289,THE ATRIUM OF BELLMEAD,TX,Mc Lennan,BELLMEAD,76705,31.5794,-97.136,Mclennan,48309,McLennan
676290,SPJST REST HOME 1,TX,Williamson,TAYLOR,76574,30.5867,-97.411,Williamson,48491,Williamson
676291,OAKCREST NURSING AND REHABILITATION CENTER,TX,Travis,AUSTIN,78724,30.3297,-97.619,Travis,48453,Travis
676292,Avir at Luling,TX,Caldwell,Luling,78648,29.6876,-97.665,Caldwell,48055,Caldwell
676293,FOREST PARK NURSING & REHABILITATION,TX,Dallas,DALLAS,75235,32.8242,-96.853,Dallas,48113,Dallas
676294,HERITAGE HOUSE AT PARIS REHAB & NURSING,TX,Lamar,PARIS,75462,33.6674,-95.5,Lamar,48277,Lamar
676295,Epic Nursing & Rehabilitation,TX,Navarro,Corsicana,75110,32.0852,-96.504,Navarro,48349,Navarro
676297,THE RIO AT MISSION TRAILS,TX,Bexar,SAN ANTONIO,78223,29.3649,-98.458,Bexar,48029,Bexar
676298,SPJST REST HOME NO 2,TX,Fort Bend,NEEDVILLE,77461,29.4019,-95.841,Fort Bend,48157,Fort Bend
676299,SOUTHPARK MEADOWS NURSING AND REHABILITATION CENTE,TX,Travis,AUSTIN,78748,30.1633,-97.801,Travis,48453,Travis
676300,CANTON OAKS,TX,Van Zandt,CANTON,75103,32.536,-95.862,Van Zandt,48467,Van Zandt
676301,Avir at Schertz,TX,Guadalupe,SCHERTZ,78154,29.6064,-98.281,Guadalupe,48187,Guadalupe
676303,MIRADOR,TX,Nueces,CORPUS CHRISTI,78414,27.6768,-97.383,Nueces,48355,Nueces
676304,CREEKSIDE VILLAGE,TX,Brazoria,RICHWOOD,77531,29.0342,-95.399,Brazoria,48039,Brazoria
676305,THE STAYTON AT MUSEUM WAY,TX,Tarrant,FORT WORTH,76107,32.7484,-97.352,Tarrant,48439,Tarrant
676306,Holly Hall,TX,Harris,Houston,77054,29.6853,-95.402,Harris,48201,Harris
676307,OAK VILLAGE HEALTHCARE,TX,Brazoria,LAKE JACKSON,77566,29.0319,-95.454,Brazoria,48039,Brazoria
676308,San Gabriel Rehabilitation and Care Center,TX,Williamson,Round Rock,78665,30.5309,-97.651,Williamson,48491,Williamson
676309,BAYWOOD CROSSING REHABILITATION & HEALTHCARE CENTE,TX,Harris,PASADENA,77505,29.6368,-95.143,Harris,48201,Harris
676310,Solera at West Houston,TX,Harris,Houston,77084,29.7918,-95.706,Harris,48201,Harris
676311,WATKINS-LOGAN-GARRISON TEXAS STATE VETERAN'S HOME,TX,Smith,TYLER,75708,32.431,-95.207,Smith,48423,Smith
676312,LEGEND OAKS HEALTHCARE AND REHABILITATION - WEST S,TX,Bexar,SAN ANTONIO,78227,29.3998,-98.652,Bexar,48029,Bexar
676313,LAREDO NURSING AND REHABILITATION CENTER,TX,Webb,LAREDO,78041,27.5495,-99.489,Webb,48479,Webb
676314,Avir at Orem,TX,Harris,HOUSTON,77045,29.6282,-95.432,Harris,48201,Harris
676315,THE HILLCREST OF NORTH DALLAS,TX,Dallas,DALLAS,75252,33.005,-96.783,Dallas,48113,Dallas
676316,HIGH HOPE CARE CENTER OF BRENHAM,TX,Washington,BRENHAM,77833,30.1768,-96.399,Washington,48477,Washington
676317,The Harrison at Heritage,TX,Tarrant,Fort Worth,76244,32.9147,-97.287,Tarrant,48439,Tarrant
676318,WINDMILL VILLAGE REHABILITATION & CARE CENTER,TX,Lubbock,LUBBOCK,79403,33.5911,-101.82,Lubbock,48303,Lubbock
676319,CORINTH REHABILITATION SUITES ON THE PARKWAY,TX,Denton,CORINTH,76208,33.1532,-97.056,Denton,48121,Denton
676321,WINDSOR NURSING AND REHABILITATION CENTER OF CORPU,TX,Nueces,CORPUS CHRISTI,78404,27.7632,-97.413,Nueces,48355,Nueces
676323,The Crescent,TX,Fort Bend,Sugar Land,77478,29.616,-95.642,Fort Bend,48157,Fort Bend
676325,LAKESIDE NURSING AND REHABILITATION CENTER,TX,Bexar,SAN ANTONIO,78245,29.4321,-98.657,Bexar,48029,Bexar
676326,EDGEWOOD REHABILITATION AND CARE CENTER,TX,Dallas,MESQUITE,75149,32.7789,-96.622,Dallas,48113,Dallas
676327,THE SPRINGS HEALTHCARE AND REHABILITATION,TX,Williamson,CEDAR PARK,78613,30.5346,-97.808,Williamson,48491,Williamson
676328,LAS COLINAS OF WESTOVER,TX,Bexar,SAN ANTONIO,78251,29.4663,-98.681,Bexar,48029,Bexar
676329,CONTINUING CARE AT HIGHLAND SPRINGS,TX,Dallas,DALLAS,75252,32.9976,-96.765,Dallas,48113,Dallas
676331,HUNTERS POND REHABILITATION AND HEALTHCARE,TX,Bexar,SAN ANTONIO,78224,29.3197,-98.543,Bexar,48029,Bexar
676332,The Medical Resort at Bay Area,TX,Harris,Pasadena,77505,29.6368,-95.163,Harris,48201,Harris
676333,Magnolia Crossing Nursing and Rehabilitation Cente,TX,Harris,Houston,77089,29.5865,-95.22,Harris,48201,Harris
676334,CHELSEA GARDENS,TX,Fort Bend,MISSOURI CITY,77459,29.5663,-95.572,Fort Bend,48157,Fort Bend
676335,BROADMOOR MEDICAL LODGE,TX,Rockwall,ROCKWALL,75032,32.8798,-96.459,Rockwall,48397,Rockwall
676336,CONTINUING CARE AT EAGLES TRACE,TX,Harris,HOUSTON,77077,29.7502,-95.611,Harris,48201,Harris
676337,Houston Heights Nursing and Rehabilitation Center,TX,Harris,Houston,77091,29.8628,-95.459,Harris,48201,Harris
676341,CAPROCK NURSING & REHABILITATION,TX,Hutchinson,BORGER,79007,35.658,-101.4,Hutchinson,48233,Hutchinson
676342,ST. TERESA NURSING & REHAB CENTER,TX,El Paso,EL PASO,79925,31.7972,-106.34,El Paso,48141,El Paso
676343,ROYAL MANOR,TX,Mc Lennan,WACO,76712,31.4743,-97.208,Mclennan,48309,McLennan
676344,LEGACIES NURSING AND REHABILITATION,TX,Sabine,HEMPHILL,75948,31.3493,-93.836,Sabine,48403,Sabine
676345,BEL AIR AT TERAVISTA,TX,Williamson,ROUND ROCK,78665,30.5683,-97.67,Williamson,48491,Williamson
676346,HIDALGO NURSING AND REHABILITATION CENTER,TX,Hidalgo,EDINBURG,78539,26.2636,-98.185,Hidalgo,48215,Hidalgo
676347,AMARILLO CENTER FOR SKILLED CARE,TX,Potter,AMARILLO,79106,35.1987,-101.91,Potter,48375,Potter
676348,MADISON MEDICAL RESORT,TX,Ector,ODESSA,79762,31.9008,-102.34,Ector,48135,Ector
676349,ACCEL AT WILLOW BEND,TX,Collin,PLANO,75093,33.0357,-96.833,Collin,48085,Collin
676350,THE HEIGHTS OF TOMBALL,TX,Harris,TOMBALL,77375,30.0776,-95.626,Harris,48201,Harris
676351,DISCOVERY VILLAGE AT SOUTHLAKE,TX,Tarrant,SOUTHLAKE,76092,32.9335,-97.195,Tarrant,48439,Tarrant
676352,STONEMERE REHABILITATION CENTER,TX,Collin,FRISCO,75035,33.1159,-96.776,Collin,48085,Collin
676353,CORONADO AT STONE OAK,TX,Bexar,SAN ANTONIO,78258,29.6326,-98.496,Bexar,48029,Bexar
676355,Brenham Healthcare Center,TX,Washington,Brenham,77833,30.1481,-96.408,Washington,48477,Washington
676356,THE HEIGHTS OF NORTH HOUSTON,TX,Harris,HOUSTON,77090,30.0273,-95.435,Harris,48201,Harris
676357,THE BROADMOOR AT CREEKSIDE PARK,TX,Montgomery,THE WOODLANDS,77389,30.1415,-95.509,Montgomery,48339,Montgomery
676358,The Villages on MacArthur,TX,Dallas,Irving,75062,32.8518,-96.959,Dallas,48113,Dallas
676359,CORNERSTONE RETIREMENT COMMUNITY,TX,Bowie,TEXARKANA,75503,33.4712,-94.093,Bowie,48037,Bowie
676360,THE SHOAL,TX,Galveston,TEXAS CITY,77591,29.3866,-94.987,Galveston,48167,Galveston
676361,ARBOR HILLS REHABILITATION AND HEALTHCARE CENTER,TX,Colorado,EAGLE LAKE,77434,29.5889,-96.345,Colorado,48089,Colorado
676362,BRIDGECREST REHABILITATION SUITES,TX,Harris,HOUSTON,77049,29.8248,-95.17,Harris,48201,Harris
676363,Mustang Park Therapy and Living Center,TX,Denton,Carrollton,75010,33.0402,-96.867,Denton,48121,Denton
676364,MORADA TEMPLE,TX,Bell,TEMPLE,76502,31.0593,-97.373,Bell,48027,Bell
676365,WILLOW PARK REHABILITATION AND CARE CENTER,TX,Parker,WILLOW PARK,76087,32.6994,-97.773,Parker,48367,Parker
676367,BELTERRA HEALTH & REHAB,TX,Collin,MCKINNEY,75071,33.208,-96.68,Collin,48085,Collin
676368,TREVISO TRANSITIONAL CARE,TX,Gregg,LONGVIEW,75605,32.5461,-94.718,Gregg,48183,Gregg
676369,HOLLYMEAD,TX,Denton,FLOWER MOUND,75028,33.0419,-97.069,Denton,48121,Denton
676370,HARMONEE HOUSE,TX,Lamb,AMHERST,79312,34.0074,-102.42,Lamb,48279,Lamb
676371,WINDSOR QUAIL VALLEY POST-ACUTE HEALTHCARE,TX,Fort Bend,MISSOURI CITY,77459,29.5676,-95.562,Fort Bend,48157,Fort Bend
676372,TWIN PINES NORTH NURSING AND REHABILITATION CENTER,TX,Victoria,VICTORIA,77904,28.8693,-97.011,Victoria,48469,Victoria
676373,Park Manor Bee Cave,TX,Travis,Bee Cave,78738,30.3192,-97.937,Travis,48453,Travis
676374,Midlothian Healthcare Center,TX,Ellis,Midlothian,76065,32.475,-96.988,Ellis,48139,Ellis
676375,ST GILES NURSING AND REHABILITATION CENTER,TX,El Paso,EL PASO,79927,31.6866,-106.29,El Paso,48141,El Paso
676376,Silver Spring,TX,Taylor,Abilene,79601,32.479,-99.7,Taylor,48441,Taylor
676378,SORRENTO,TX,Bexar,SAN ANTONIO,78229,29.5107,-98.591,Bexar,48029,Bexar
676380,BIG SPRING CENTER FOR SKILLED CARE,TX,Howard,BIG SPRING,79720,32.2102,-101.49,Howard,48227,Howard
676381,WEST HOUSTON REHABILITATION AND HEALTHCARE CENTER,TX,Harris,HOUSTON,77083,29.6811,-95.617,Harris,48201,Harris
676382,Falcon Ridge Rehabilitation,TX,Williamson,Hutto,78634,30.5122,-97.579,Williamson,48491,Williamson
676384,"IGNITE MEDICAL RESORT SUGAR LAND, LLC",TX,Fort Bend,SUGAR LAND,77479,29.5882,-95.644,Fort Bend,48157,Fort Bend
676385,CROSSROADS NURSING & REHABILITATION,TX,Robertson,HEARNE,77859,30.8662,-96.593,Robertson,48395,Robertson
676386,West Rest Haven,TX,Mc Lennan,West,76691,31.8176,-97.092,Mclennan,48309,McLennan
676387,Highland Meadows,TX,Rockwall,ROCKWALL,75032,32.9044,-96.431,Rockwall,48397,Rockwall
676388,THE PAVILION AT CREEKWOOD,TX,Tarrant,MANSFIELD,76063,32.5767,-97.097,Tarrant,48439,Tarrant
676389,MATADOR HEALTH AND REHABILITATION CENTER,TX,Motley,MATADOR,79244,34.0244,-100.82,Motley,48345,Motley
676390,LEXINGTON MEDICAL LODGE,TX,Collin,FARMERSVILLE,75442,33.1586,-96.381,Collin,48085,Collin
676391,WINDSOR CALALLEN,TX,Nueces,CORPUS CHRISTI,78410,27.8588,-97.634,Nueces,48355,Nueces
676392,LEGEND OAKS HEALTHCARE AND REHABILITATION - NEW BR,TX,Comal,NEW BRAUNFELS,78130,29.7219,-98.064,Comal,48091,Comal
676393,Las Ventanas De Socorro,TX,El Paso,Socorro,79927,31.6604,-106.3,El Paso,48141,El Paso
676394,Woodlands Place Rehabilitation Suites,TX,Grayson,Denison,75020,33.7502,-96.559,Grayson,48181,Grayson
676395,THE HEALTHCARE RESORT OF PLANO,TX,Collin,PLANO,75075,33.0101,-96.756,Collin,48085,Collin
676396,S.P.J.S.T. REST HOME 3,TX,Wharton,EL CAMPO,77437,29.1479,-96.348,Wharton,48481,Wharton
676398,Fox Hollow Post Acute,TX,Cameron,Brownsville,78526,25.9527,-97.486,Cameron,48061,Cameron
676399,SAN SABA NURSING & REHABILITATION,TX,San Saba,SAN SABA,76877,31.1982,-98.742,San Saba,48411,San Saba
676400,MRC THE CROSSINGS,TX,Galveston,LEAGUE CITY,77573,29.5226,-95.08,Galveston,48167,Galveston
676402,WINDEMERE AT WESTOVER HILLS,TX,Bexar,SAN ANTONIO,78251,29.4595,-98.669,Bexar,48029,Bexar
676405,FORUM PARKWAY HEALTH & REHABILITATION,TX,Tarrant,BEDFORD,76021,32.8419,-97.113,Tarrant,48439,Tarrant
676406,TRUCARE LIVING CENTERS - SELMA,TX,Guadalupe,SELMA,78154,29.5903,-98.326,Guadalupe,48187,Guadalupe
676407,PUREHEALTH TRANSITIONAL CARE AT THR ARLINGTON,TX,Tarrant,ARLINGTON,76012,32.7561,-97.136,Tarrant,48439,Tarrant
676408,BEAR CREEK NURSING AND REHABILITATION,TX,Tarrant,GRAPEVINE,76051,32.9145,-97.127,Tarrant,48439,Tarrant
676409,The Brazos of Waco,TX,Mc Lennan,Waco,76711,31.4996,-97.16,Mclennan,48309,McLennan
676410,PURE HEALTH TRANSITIONAL CARE AT TEXAS HEALTH PRES,TX,Dallas,DALLAS,75231,32.8766,-96.751,Dallas,48113,Dallas
676411,CLARENDON NURSING HOME,TX,Donley,CLARENDON,79226,34.9362,-100.89,Donley,48129,Donley
676412,Fall Creek Rehabilitation and Healthcare Center,TX,Harris,Humble,77396,29.9355,-95.269,Harris,48201,Harris
676413,LEGEND OAKS HEALTHCARE AND REHABILITATION GARLAND,TX,Dallas,GARLAND,75044,32.9447,-96.667,Dallas,48113,Dallas
676414,MID VALLEY NURSING & REHABILITATION,TX,Hidalgo,MERCEDES,78570,26.1716,-97.878,Hidalgo,48215,Hidalgo
676415,SHERIDAN MEDICAL LODGE,TX,Wichita,BURKBURNETT,76354,34.0758,-98.557,Wichita,48485,Wichita
676416,Brightpointe at Lytle Lake,TX,Taylor,Abilene,79602,32.4397,-99.706,Taylor,48441,Taylor
676417,STERLING OAKS REHABILITATION,TX,Harris,KATY,77493,29.7987,-95.801,Harris,48201,Harris
676418,THE HEIGHTS OF BULVERDE,TX,Comal,SPRING BRANCH,78070,29.807,-98.422,Comal,48091,Comal
676419,LA HACIENDA DE PAZ REHABILITATION AND CARE CENTER,TX,Maverick,EAGLE PASS,78852,28.7138,-100.46,Maverick,48323,Maverick
676420,THE BRIGHTPOINTE,TX,Montgomery,CONROE,77304,30.2821,-95.474,Montgomery,48339,Montgomery
676421,LEGEND OAKS HEALTHCARE AND REHABILITATION - WAXAHA,TX,Ellis,WAXAHACHIE,75165,32.4322,-96.838,Ellis,48139,Ellis
676422,Palomino Place,TX,Dallas,Mesquite,75150,32.8074,-96.634,Dallas,48113,Dallas
676423,THE HALLMARK,TX,Harris,HOUSTON,77056,29.7503,-95.458,Harris,48201,Harris
676424,FARMERSVILLE HEALTH AND REHABILITATION,TX,Collin,FARMERSVILLE,75442,33.1578,-96.358,Collin,48085,Collin
676425,THE ENCLAVE,TX,Bexar,SAN ANTONIO,78258,29.6169,-98.477,Bexar,48029,Bexar
676426,Legend Oaks Healthcare and Rehabilitation - Fort W,TX,Tarrant,Keller,76244,32.9315,-97.29,Tarrant,48439,Tarrant
676427,Skilled Care of Mexia,TX,Limestone,Mexia,76667,31.6858,-96.482,Limestone,48293,Limestone
676428,"IGNITE MEDICAL RESORT EL PASO, LLC",TX,El Paso,EL PASO,79936,31.7932,-106.27,El Paso,48141,El Paso
676429,CARRARA,TX,Collin,PLANO,75093,33.0125,-96.783,Collin,48085,Collin
676430,ASHTON MEDICAL LODGE,TX,Midland,MIDLAND,79703,31.9773,-102.15,Midland,48329,Midland
676431,Avir at El Paso,TX,El Paso,El Paso,79911,31.8862,-106.57,El Paso,48141,El Paso
676432,CEDAR POINTE HEALTH AND WELLNESS CENTER,TX,Williamson,CEDAR PARK,78613,30.5316,-97.807,Williamson,48491,Williamson
676434,NORTH HOUSTON TRANSITIONAL CARE,TX,Harris,HOUSTON,77070,29.9669,-95.564,Harris,48201,Harris
676435,HOUSTON TRANSITIONAL CARE,TX,Harris,HOUSTON,77074,29.6851,-95.527,Harris,48201,Harris
676436,Thrive Rehabilitation of Pearland,TX,Brazoria,Pearland,77584,29.545,-95.33,Brazoria,48039,Brazoria
676437,ACCEL AT COLLEGE STATION,TX,Brazos,COLLEGE STATION,77845,30.581,-96.278,Brazos,48041,Brazos
676438,Killeen Nursing & Rehabilitation,TX,Bell,Killeen,76549,31.1198,-97.73,Bell,48027,Bell
676439,TRINITY REHABILITATION & HEALTHCARE CENTER,TX,Trinity,TRINITY,75862,30.9473,-95.367,Trinity,48455,Trinity
